TM,STN,TA,POP,is_precip,WD_sin,WD_cos,SKY
202001060900,104,4.4,0,0,0.0,1.0,DB04
202001061000,104,6.4,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001061100,104,8.1,0,0,-1.0,-1.8369701987210297e-16,DB04
202001061200,104,8.5,0,0,-0.3420201433256686,0.9396926207859084,DB04
202001061300,104,8.7,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001061400,104,7.7,0,0,0.6427876096865395,-0.7660444431189779,DB04
202001061500,104,7.6,0,0,1.2246467991473532e-16,-1.0,DB04
202001061600,104,7.5,0,0,0.3420201433256689,-0.9396926207859083,DB04
202001061700,104,7.3,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001061800,104,6.6,0,0,-1.0,-1.8369701987210297e-16,DB04
202001061900,104,6.2,0,0,-0.9396926207859083,0.342020143325669,DB04
202001062000,104,6.7,0,0,-1.0,-1.8369701987210297e-16,DB04
202001062100,104,6.6,0,0,-1.0,-1.8369701987210297e-16,DB04
202001062200,104,6.2,0,0,0.0,1.0,DB04
202001062300,104,6.0,0,0,0.0,1.0,DB04
202001070000,104,5.0,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001070100,104,5.5,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070200,104,5.2,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001070300,104,5.0,100,1,-1.0,-1.8369701987210297e-16,DB04
202001070400,104,4.8,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001070500,104,4.8,0,0,-0.9396926207859083,0.342020143325669,DB04
202001070600,104,5.1,100,1,-0.34202014332566866,-0.9396926207859084,DB04
202001070700,104,5.0,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001070800,104,5.1,0,0,0.0,1.0,DB04
202001070900,104,5.3,100,1,0.0,1.0,DB04
202001071000,104,5.7,0,0,-1.0,-1.8369701987210297e-16,DB04
202001071100,104,6.4,0,0,-0.9396926207859083,0.342020143325669,DB04
202001071200,104,6.8,100,1,0.0,1.0,DB04
202001071300,104,7.1,0,0,0.0,1.0,DB04
202001071400,104,7.2,0,0,0.0,1.0,DB04
202001071500,104,7.2,100,1,0.0,1.0,DB04
202001071600,104,7.0,0,0,0.0,1.0,DB04
202001071700,104,6.8,0,0,0.3420201433256689,-0.9396926207859083,DB04
202001071800,104,6.7,100,1,-0.9396926207859084,-0.34202014332566855,DB04
202001071900,104,6.6,0,0,0.0,1.0,DB04
202001072000,104,6.6,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001072100,104,6.7,100,1,-0.34202014332566866,-0.9396926207859084,DB04
202001072200,104,7.3,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001072300,104,8.4,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001080000,104,8.1,100,1,-0.34202014332566866,-0.9396926207859084,DB04
202001080100,104,10.0,0,0,-1.0,-1.8369701987210297e-16,DB04
202001080200,104,10.5,0,0,-0.9396926207859083,0.342020143325669,DB04
202001080300,104,10.2,100,1,-0.6427876096865396,0.7660444431189778,DB04
202001080400,104,9.3,0,0,-0.9396926207859083,0.342020143325669,DB04
202001080500,104,8.5,0,0,-0.9396926207859083,0.342020143325669,DB04
202001080600,104,6.8,100,1,-0.6427876096865396,0.7660444431189778,DB04
202001080700,104,5.6,0,0,-0.3420201433256686,0.9396926207859084,DB04
202001080800,104,5.4,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001080900,104,4.9,100,1,-0.6427876096865396,0.7660444431189778,DB04
202001081000,104,5.2,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081100,104,4.9,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081200,104,5.0,100,1,-0.6427876096865396,0.7660444431189778,DB04
202001081300,104,5.5,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081400,104,6.3,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081500,104,7.5,0,0,-0.3420201433256686,0.9396926207859084,DB03
202001081600,104,7.7,0,0,0.0,1.0,DB02
202001081700,104,6.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001081800,104,4.7,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001081900,104,4.9,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001082000,104,4.9,0,0,1.2246467991473532e-16,-1.0,DB03
202001082100,104,5.2,0,0,1.2246467991473532e-16,-1.0,DB02
202001082200,104,5.6,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001082300,104,5.2,0,0,1.2246467991473532e-16,-1.0,DB03
202001090000,104,5.5,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001090100,104,4.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001090200,104,3.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001090300,104,2.3,0,0,-1.0,-1.8369701987210297e-16,DB01
202001090400,104,2.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090500,104,1.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090600,104,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090700,104,1.3,0,0,1.2246467991473532e-16,-1.0,DB01
202001090800,104,0.4,0,0,1.2246467991473532e-16,-1.0,DB01
202001090900,104,2.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001091000,104,2.8,0,0,1.2246467991473532e-16,-1.0,DB01
202001091100,104,5.0,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091200,104,4.8,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091300,104,5.4,0,0,-0.9396926207859083,0.342020143325669,DB01
202001091400,104,5.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202001091500,104,5.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202001091600,104,5.8,0,0,-0.9396926207859083,0.342020143325669,DB01
202001091700,104,4.7,0,0,-0.6427876096865396,0.7660444431189778,DB02
202001091800,104,3.0,0,0,-1.0,-1.8369701987210297e-16,DB02
202001091900,104,2.6,0,0,1.2246467991473532e-16,-1.0,DB03
202001092000,104,2.0,0,0,1.2246467991473532e-16,-1.0,DB03
202001092100,104,2.1,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001092200,104,1.6,0,0,1.2246467991473532e-16,-1.0,DB02
202001092300,104,1.1,0,0,1.2246467991473532e-16,-1.0,DB02
202001100000,104,0.6,0,0,1.2246467991473532e-16,-1.0,DB02
202001100100,104,0.8,0,0,1.2246467991473532e-16,-1.0,DB02
202001100200,104,0.7,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001100300,104,0.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001100400,104,0.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001100500,104,0.3,0,0,1.2246467991473532e-16,-1.0,DB02
202001100600,104,0.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001100700,104,0.7,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001100800,104,1.6,0,0,1.2246467991473532e-16,-1.0,DB03
202001100900,104,2.8,0,0,1.2246467991473532e-16,-1.0,DB03
202001101000,104,5.0,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001101100,104,6.6,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001101200,104,7.9,0,0,0.6427876096865395,-0.7660444431189779,DB02
202001101300,104,7.8,0,0,1.0,6.123233995736766e-17,DB02
202001101400,104,9.0,0,0,1.0,6.123233995736766e-17,DB02
202001101500,104,8.3,0,0,0.766044443118978,0.6427876096865394,DB01
202001101600,104,8.1,0,0,1.0,6.123233995736766e-17,DB01
202001101700,104,6.8,0,0,0.0,1.0,DB01
202001101800,104,4.6,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001101900,104,5.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001102000,104,4.7,0,0,-1.0,-1.8369701987210297e-16,DB02
202001102100,104,2.9,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001102200,104,3.6,0,0,-1.0,-1.8369701987210297e-16,DB02
202001102300,104,2.3,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001110000,104,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001110100,104,3.5,0,0,1.2246467991473532e-16,-1.0,DB03
202001110200,104,2.6,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001110300,104,2.0,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001110400,104,1.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110500,104,1.0,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001110600,104,0.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110700,104,-0.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110800,104,-1.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001110900,104,1.8,0,0,1.2246467991473532e-16,-1.0,DB01
202001111000,104,4.1,0,0,1.0,6.123233995736766e-17,DB01
202001111100,104,5.3,0,0,0.9396926207859084,-0.3420201433256687,DB01
202001111200,104,6.2,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001111300,104,6.3,0,0,0.766044443118978,0.6427876096865394,DB01
202001111400,104,6.6,0,0,0.3420201433256687,0.9396926207859084,DB01
202001111500,104,6.1,0,0,0.3420201433256687,0.9396926207859084,DB01
202001111600,104,6.1,0,0,0.3420201433256687,0.9396926207859084,DB01
202001111700,104,4.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001111800,104,2.9,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001111900,104,2.2,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001112000,104,2.3,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001112100,104,1.6,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001112200,104,0.3,0,0,0.0,1.0,DB02
202001112300,104,1.4,0,0,1.2246467991473532e-16,-1.0,DB03
202001120000,104,1.1,0,0,1.2246467991473532e-16,-1.0,DB03
202001120100,104,1.3,0,0,1.2246467991473532e-16,-1.0,DB03
202001120200,104,1.2,0,0,1.2246467991473532e-16,-1.0,DB03
202001120300,104,1.4,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001120400,104,0.9,0,0,0.3420201433256689,-0.9396926207859083,DB04
202001120500,104,1.2,0,0,0.3420201433256689,-0.9396926207859083,DB04
202001120600,104,0.2,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001120700,104,0.0,0,0,1.2246467991473532e-16,-1.0,DB03
202001120800,104,0.3,0,0,1.2246467991473532e-16,-1.0,DB02
202001120900,104,1.9,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001121000,104,3.6,0,0,1.2246467991473532e-16,-1.0,DB03
202001121100,104,4.8,0,0,1.2246467991473532e-16,-1.0,DB03
202001121200,104,5.9,0,0,0.766044443118978,0.6427876096865394,DB02
202001121300,104,7.0,0,0,0.3420201433256687,0.9396926207859084,DB03
202001121400,104,6.5,0,0,-0.3420201433256686,0.9396926207859084,DB04
202001121500,104,5.3,0,0,0.0,1.0,DB03
202001121600,104,5.2,0,0,-0.3420201433256686,0.9396926207859084,DB03
202001121700,104,3.8,0,0,-0.6427876096865396,0.7660444431189778,DB03
202001121800,104,2.9,0,0,-0.9396926207859083,0.342020143325669,DB03
202001121900,104,2.6,0,0,-0.9396926207859083,0.342020143325669,DB03
202001122000,104,2.2,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001122100,104,1.4,0,0,-1.0,-1.8369701987210297e-16,DB02
202001122200,104,1.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001122300,104,0.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130000,104,0.6,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001130100,104,0.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001130200,104,-0.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130300,104,-0.5,0,0,0.6427876096865395,-0.7660444431189779,DB02
202001130400,104,-0.9,0,0,0.6427876096865395,-0.7660444431189779,DB01
202001130500,104,-0.6,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001130600,104,-0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001130700,104,-1.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001130800,104,-1.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130900,104,0.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131000,104,1.0,0,0,-1.0,-1.8369701987210297e-16,DB01
202001131100,104,2.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131200,104,3.4,0,0,-0.3420201433256686,0.9396926207859084,DB01
202001131300,104,4.5,0,0,-1.0,-1.8369701987210297e-16,DB01
202001131400,104,4.5,0,0,-1.0,-1.8369701987210297e-16,DB01
202001131500,104,4.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131600,104,4.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131700,104,1.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131800,104,0.7,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001131900,104,0.1,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001132000,104,0.1,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001132100,104,-0.3,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001132200,104,-0.4,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001132300,104,-1.4,0,0,1.2246467991473532e-16,-1.0,DB01
202001140000,104,-2.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001140100,104,-2.3,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001140200,104,-2.2,0,0,1.2246467991473532e-16,-1.0,DB03
202001140300,104,-2.3,0,0,1.2246467991473532e-16,-1.0,DB03
202001140400,104,-2.5,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001140500,104,-3.6,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001140600,104,-3.2,0,0,1.2246467991473532e-16,-1.0,DB01
202001140700,104,-3.3,0,0,1.2246467991473532e-16,-1.0,DB01
202001140800,104,-3.1,0,0,1.2246467991473532e-16,-1.0,DB01
202001140900,104,-1.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001141000,104,1.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001141100,104,2.7,0,0,0.766044443118978,0.6427876096865394,DB01
202001141200,104,4.0,0,0,0.0,1.0,DB01
202001141300,104,4.0,0,0,0.3420201433256687,0.9396926207859084,DB01
202001141400,104,4.2,0,0,0.0,1.0,DB01
202001141500,104,4.3,0,0,0.0,1.0,DB01
202001141600,104,4.0,0,0,-0.3420201433256686,0.9396926207859084,DB01
202001141700,104,3.1,0,0,-0.3420201433256686,0.9396926207859084,DB01
202001141800,104,0.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001141900,104,-0.3,0,0,-0.9396926207859083,0.342020143325669,DB01
202001142000,104,0.0,0,0,-1.0,-1.8369701987210297e-16,DB01
202001142100,104,0.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001142200,104,-0.4,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001142300,104,-0.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150000,104,-0.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150100,104,-0.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150200,104,-0.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150300,104,-1.7,0,0,1.2246467991473532e-16,-1.0,DB01
202001150400,104,-1.7,0,0,1.2246467991473532e-16,-1.0,DB01
202001150500,104,-2.1,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001150600,104,-2.1,0,0,1.2246467991473532e-16,-1.0,DB01
202001150700,104,-2.1,0,0,1.2246467991473532e-16,-1.0,DB01
202001150800,104,-2.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001150900,104,-0.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001151000,104,1.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001151100,104,3.0,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001151200,104,4.1,0,0,0.6427876096865395,-0.7660444431189779,DB01
202001151300,104,5.0,0,0,0.3420201433256687,0.9396926207859084,DB01
202001151400,104,5.1,0,0,0.0,1.0,DB01
202001151500,104,5.3,0,0,0.9396926207859084,-0.3420201433256687,DB01
202001151600,104,5.5,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001151700,104,3.5,0,0,-0.9396926207859083,0.342020143325669,DB01
202001151800,104,1.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001151900,104,0.4,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001152000,104,-0.5,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001152100,104,-2.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001152200,104,-1.3,0,0,1.2246467991473532e-16,-1.0,DB01
202001152300,104,-1.2,0,0,1.2246467991473532e-16,-1.0,DB01
202001160000,104,-1.9,0,0,1.2246467991473532e-16,-1.0,DB01
202001160100,104,-2.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001160200,104,-1.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001160300,104,-1.8,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001160400,104,-2.1,0,0,0.3420201433256689,-0.9396926207859083,DB01
202001160500,104,-2.0,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001160600,104,-2.4,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001160700,104,-1.8,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001160800,104,-1.8,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001160900,104,-0.4,0,0,1.2246467991473532e-16,-1.0,DB04
202001161000,104,2.2,0,0,0.3420201433256689,-0.9396926207859083,DB03
202001161100,104,4.2,0,0,0.6427876096865395,-0.7660444431189779,DB02
202001161200,104,5.1,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001161300,104,5.2,0,0,0.0,1.0,DB01
202001161400,104,5.4,0,0,0.3420201433256687,0.9396926207859084,DB01
202001161500,104,5.3,0,0,0.0,1.0,DB01
