TM,STN,TA,POP,is_precip,WD_sin,WD_cos,SKY
202001050000,105,2.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001050100,105,2.2,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050200,105,2.2,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050300,105,1.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050400,105,1.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050500,105,1.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050600,105,0.8,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050700,105,1.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050800,105,0.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001050900,105,2.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001051000,105,4.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001051100,105,7.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001051200,105,8.7,0,0,0.9396926207859083,0.3420201433256688,DB01
202001051300,105,9.2,0,0,-0.9396926207859083,0.342020143325669,DB01
202001051400,105,9.8,0,0,0.9396926207859083,0.3420201433256688,DB04
202001051500,105,9.8,0,0,0.9396926207859083,0.3420201433256688,DB01
202001051600,105,9.0,0,0,1.0,6.123233995736766e-17,DB01
202001051700,105,7.8,0,0,0.3420201433256689,-0.9396926207859083,DB02
202001051800,105,6.0,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001051900,105,4.7,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001052000,105,4.1,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001052100,105,3.7,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001052200,105,3.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001052300,105,3.2,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001060000,105,2.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001060100,105,3.1,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001060200,105,3.1,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001060300,105,3.0,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001060400,105,3.2,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001060500,105,2.2,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001060600,105,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001060700,105,3.5,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001060800,105,5.1,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001060900,105,5.5,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001061000,105,7.3,0,0,-1.0,-1.8369701987210297e-16,DB04
202001061100,105,8.7,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001061200,105,8.9,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001061300,105,8.2,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001061400,105,8.3,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001061500,105,8.2,0,0,-0.34202014332566866,-0.9396926207859084,DB04
202001061600,105,8.4,0,0,0.0,1.0,DB04
202001061700,105,8.0,0,0,0.6427876096865395,-0.7660444431189779,DB04
202001061800,105,7.6,0,0,0.0,1.0,DB04
202001061900,105,7.3,0,0,1.0,6.123233995736766e-17,DB04
202001062000,105,7.1,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001062100,105,7.1,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001062200,105,7.0,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001062300,105,6.6,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070000,105,6.0,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001070100,105,5.3,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070200,105,5.3,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070300,105,5.3,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001070400,105,5.3,0,0,-1.0,-1.8369701987210297e-16,DB04
202001070500,105,5.4,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001070600,105,5.1,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001070700,105,5.3,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070800,105,5.4,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001070900,105,5.6,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001071000,105,6.0,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071100,105,6.2,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071200,105,6.7,100,1,-0.9396926207859084,-0.34202014332566855,DB04
202001071300,105,7.0,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071400,105,7.2,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071500,105,7.3,100,1,0.0,1.0,DB04
202001071600,105,7.3,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071700,105,7.3,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001071800,105,7.1,100,1,-0.9396926207859084,-0.34202014332566855,DB04
202001071900,105,7.2,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001072000,105,7.0,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001072100,105,7.0,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001072200,105,7.1,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001072300,105,7.5,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001080000,105,7.9,100,1,-0.7660444431189779,-0.6427876096865395,DB04
202001080100,105,8.7,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001080200,105,9.4,0,0,-0.9396926207859083,0.342020143325669,DB03
202001080300,105,10.4,100,1,-1.0,-1.8369701987210297e-16,DB04
202001080400,105,10.2,0,0,-1.0,-1.8369701987210297e-16,DB04
202001080500,105,9.0,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001080600,105,9.1,100,1,-1.0,-1.8369701987210297e-16,DB03
202001080700,105,6.9,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001080800,105,6.4,0,0,-0.9396926207859083,0.342020143325669,DB03
202001080900,105,5.7,100,1,-0.6427876096865396,0.7660444431189778,DB01
202001081000,105,5.7,0,0,-0.9396926207859083,0.342020143325669,DB04
202001081100,105,5.8,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081200,105,5.6,100,1,-0.9396926207859083,0.342020143325669,DB04
202001081300,105,6.1,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081400,105,6.7,0,0,-0.6427876096865396,0.7660444431189778,DB04
202001081500,105,7.5,100,1,-0.9396926207859083,0.342020143325669,DB03
202001081600,105,8.4,0,0,0.3420201433256687,0.9396926207859084,DB02
202001081700,105,7.8,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001081800,105,5.7,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001081900,105,4.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001082000,105,6.4,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001082100,105,7.0,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001082200,105,6.5,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001082300,105,6.0,0,0,-1.0,-1.8369701987210297e-16,DB03
202001090000,105,6.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001090100,105,5.2,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001090200,105,4.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090300,105,4.0,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001090400,105,3.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090500,105,3.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090600,105,2.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090700,105,2.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001090800,105,2.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001090900,105,2.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001091000,105,3.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001091100,105,4.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001091200,105,5.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001091300,105,6.4,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091400,105,6.6,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091500,105,6.7,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091600,105,6.8,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001091700,105,5.9,0,0,-0.6427876096865396,0.7660444431189778,DB02
202001091800,105,4.1,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001091900,105,3.7,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001092000,105,3.4,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001092100,105,3.4,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001092200,105,2.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001092300,105,2.5,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001100000,105,2.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001100100,105,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001100200,105,1.5,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001100300,105,1.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001100400,105,1.2,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001100500,105,1.1,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001100600,105,0.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001100700,105,1.1,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001100800,105,1.1,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001100900,105,1.9,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001101000,105,3.8,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001101100,105,7.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001101200,105,9.2,0,0,0.9396926207859084,-0.3420201433256687,DB02
202001101300,105,9.9,0,0,1.0,6.123233995736766e-17,DB02
202001101400,105,10.0,0,0,0.9396926207859083,0.3420201433256688,DB01
202001101500,105,10.1,0,0,0.9396926207859083,0.3420201433256688,DB01
202001101600,105,9.6,0,0,0.9396926207859083,0.3420201433256688,DB01
202001101700,105,9.1,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001101800,105,7.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001101900,105,6.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001102000,105,5.2,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001102100,105,5.0,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001102200,105,4.7,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001102300,105,4.4,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001110000,105,4.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001110100,105,4.0,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001110200,105,3.8,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001110300,105,3.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001110400,105,3.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110500,105,2.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110600,105,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110700,105,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110800,105,1.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001110900,105,2.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001111000,105,4.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001111100,105,5.4,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001111200,105,6.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001111300,105,8.1,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001111400,105,7.7,0,0,0.766044443118978,0.6427876096865394,DB01
202001111500,105,7.5,0,0,0.0,1.0,DB01
202001111600,105,7.1,0,0,0.3420201433256687,0.9396926207859084,DB01
202001111700,105,6.6,0,0,-1.0,-1.8369701987210297e-16,DB01
202001111800,105,5.0,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001111900,105,4.0,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202001112000,105,3.4,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202001112100,105,3.6,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001112200,105,3.1,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001112300,105,2.8,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202001120000,105,2.7,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001120100,105,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001120200,105,2.7,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202001120300,105,2.7,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001120400,105,2.7,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001120500,105,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB04
202001120600,105,2.3,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001120700,105,2.0,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001120800,105,1.8,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001120900,105,2.4,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001121000,105,3.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001121100,105,4.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001121200,105,6.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001121300,105,7.2,0,0,-1.0,-1.8369701987210297e-16,DB03
202001121400,105,7.4,0,0,-0.6427876096865396,0.7660444431189778,DB03
202001121500,105,6.4,0,0,-0.6427876096865396,0.7660444431189778,DB03
202001121600,105,5.7,0,0,-0.9396926207859083,0.342020143325669,DB03
202001121700,105,5.1,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001121800,105,3.7,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202001121900,105,3.2,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001122000,105,2.7,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001122100,105,2.2,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001122200,105,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001122300,105,1.3,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001130000,105,1.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130100,105,0.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130200,105,0.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130300,105,0.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001130400,105,0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130500,105,0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130600,105,0.1,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001130700,105,-0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001130800,105,-0.5,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202001130900,105,0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131000,105,1.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131100,105,1.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131200,105,3.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001131300,105,3.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131400,105,3.6,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131500,105,4.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131600,105,4.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131700,105,3.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202001131800,105,1.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001131900,105,1.2,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001132000,105,0.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001132100,105,0.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001132200,105,-0.1,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001132300,105,-0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001140000,105,-0.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001140100,105,-1.0,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001140200,105,-1.0,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001140300,105,-1.2,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001140400,105,-1.3,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202001140500,105,-1.5,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202001140600,105,-1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001140700,105,-1.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001140800,105,-2.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001140900,105,-1.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001141000,105,1.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001141100,105,3.9,0,0,0.6427876096865395,-0.7660444431189779,DB01
202001141200,105,5.1,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001141300,105,5.3,0,0,0.766044443118978,0.6427876096865394,DB01
202001141400,105,5.1,0,0,0.0,1.0,DB01
202001141500,105,5.4,0,0,0.0,1.0,DB01
202001141600,105,5.1,0,0,-0.3420201433256686,0.9396926207859084,DB01
202001141700,105,4.4,0,0,-0.6427876096865396,0.7660444431189778,DB01
202001141800,105,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001141900,105,0.9,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001142000,105,0.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001142100,105,0.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001142200,105,-0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001142300,105,-0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150000,105,0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150100,105,0.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150200,105,0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150300,105,-0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150400,105,0.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150500,105,-0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150600,105,-0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150700,105,-0.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150800,105,-1.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001150900,105,0.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151000,105,1.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151100,105,3.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151200,105,5.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151300,105,5.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151400,105,6.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001151500,105,6.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151600,105,6.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151700,105,4.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151800,105,2.8,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001151900,105,2.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202001152000,105,1.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001152100,105,1.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001152200,105,0.7,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202001152300,105,0.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
