TM,STN,TA,POP,is_precip,WD_sin,WD_cos,SKY
202101050900,104,-1.2,0,0,0.0,1.0,DB01
202101051000,104,0.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101051100,104,0.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101051200,104,1.2,0,0,-1.0,-1.8369701987210297e-16,DB01
202101051300,104,1.1,0,0,-1.0,-1.8369701987210297e-16,DB01
202101051400,104,1.3,0,0,-0.9396926207859083,0.342020143325669,DB01
202101051500,104,0.6,0,0,-1.0,-1.8369701987210297e-16,DB02
202101051600,104,0.2,0,0,-0.6427876096865396,0.7660444431189778,DB02
202101051700,104,-1.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101051800,104,-2.7,0,0,-1.0,-1.8369701987210297e-16,DB01
202101051900,104,-3.8,0,0,-1.0,-1.8369701987210297e-16,DB01
202101052000,104,-4.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101052100,104,-4.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101052200,104,-6.2,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101052300,104,-6.7,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101060000,104,-7.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101060100,104,-7.1,0,0,1.2246467991473532e-16,-1.0,DB01
202101060200,104,-7.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101060300,104,-7.5,0,0,1.2246467991473532e-16,-1.0,DB01
202101060400,104,-8.0,0,0,1.2246467991473532e-16,-1.0,DB01
202101060500,104,-7.4,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101060600,104,-8.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101060700,104,-8.6,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101060800,104,-8.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101060900,104,-6.4,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101061000,104,-4.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101061100,104,-3.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101061200,104,-2.4,0,0,-1.0,-1.8369701987210297e-16,DB01
202101061300,104,-2.1,0,0,-0.9396926207859083,0.342020143325669,DB01
202101061400,104,-1.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101061500,104,-1.2,0,0,-1.0,-1.8369701987210297e-16,DB01
202101061600,104,-1.2,0,0,-1.0,-1.8369701987210297e-16,DB01
202101061700,104,-2.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101061800,104,-3.7,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101061900,104,-5.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101062000,104,-5.7,0,0,1.2246467991473532e-16,-1.0,DB01
202101062100,104,-5.3,0,0,0.3420201433256689,-0.9396926207859083,DB02
202101062200,104,-4.8,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101062300,104,-5.1,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202101070000,104,-5.7,0,0,0.6427876096865395,-0.7660444431189779,DB04
202101070100,104,-6.0,0,0,0.6427876096865395,-0.7660444431189779,DB04
202101070200,104,-6.0,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202101070300,104,-5.4,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202101070400,104,-8.2,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101070500,104,-9.6,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202101070600,104,-10.6,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101070700,104,-11.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202101070800,104,-12.6,0,0,-1.0,-1.8369701987210297e-16,DB01
202101070900,104,-11.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101071000,104,-11.0,0,0,-1.0,-1.8369701987210297e-16,DB01
202101071100,104,-10.8,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101071200,104,-10.2,0,0,-1.0,-1.8369701987210297e-16,DB01
202101071300,104,-9.6,0,0,-1.0,-1.8369701987210297e-16,DB01
202101071400,104,-8.7,0,0,-1.0,-1.8369701987210297e-16,DB01
202101071500,104,-8.7,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101071600,104,-9.1,0,0,-0.9396926207859083,0.342020143325669,DB01
202101071700,104,-10.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101071800,104,-11.4,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101071900,104,-11.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101072000,104,-11.9,0,0,-0.6427876096865396,0.7660444431189778,DB01
202101072100,104,-13.5,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101072200,104,-13.8,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101072300,104,-14.2,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101080000,104,-15.0,0,0,0.0,1.0,DB01
202101080100,104,-16.3,0,0,0.0,1.0,DB01
202101080200,104,-15.8,0,0,0.0,1.0,DB01
202101080300,104,-15.9,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101080400,104,-14.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101080500,104,-16.3,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101080600,104,-15.6,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101080700,104,-15.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101080800,104,-15.8,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101080900,104,-13.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101081000,104,-12.1,0,0,1.0,6.123233995736766e-17,DB01
202101081100,104,-10.3,0,0,0.9396926207859083,0.3420201433256688,DB01
202101081200,104,-9.1,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101081300,104,-7.8,0,0,-1.0,-1.8369701987210297e-16,DB01
202101081400,104,-7.8,0,0,-0.9396926207859083,0.342020143325669,DB01
202101081500,104,-7.0,0,0,-1.0,-1.8369701987210297e-16,DB01
202101081600,104,-7.5,0,0,-1.0,-1.8369701987210297e-16,DB01
202101081800,104,-10.0,0,0,0.0,1.0,DB01
202101081900,104,-9.5,0,0,-0.9396926207859083,0.342020143325669,DB01
202101082000,104,-10.9,0,0,-0.3420201433256686,0.9396926207859084,DB01
202101082100,104,-11.5,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101082200,104,-12.4,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101082300,104,-12.4,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101090000,104,-13.9,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101090100,104,-14.5,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101090200,104,-12.6,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101090300,104,-13.7,0,0,1.2246467991473532e-16,-1.0,DB01
202101090400,104,-14.5,0,0,0.9396926207859083,0.3420201433256688,DB01
202101090500,104,-13.9,0,0,1.2246467991473532e-16,-1.0,DB01
202101090600,104,-13.6,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101090700,104,-13.3,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101090800,104,-13.3,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101090900,104,-10.0,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101091000,104,-9.2,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101091100,104,-6.5,0,0,-1.0,-1.8369701987210297e-16,DB01
202101091200,104,-5.6,0,0,-0.9396926207859083,0.342020143325669,DB01
202101091300,104,-5.3,0,0,-1.0,-1.8369701987210297e-16,DB01
202101091400,104,-5.1,0,0,-1.0,-1.8369701987210297e-16,DB01
202101091500,104,-5.5,0,0,-1.0,-1.8369701987210297e-16,DB01
202101091600,104,-5.2,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101091700,104,-6.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101091800,104,-7.5,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101091900,104,-9.6,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101092000,104,-10.2,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101092100,104,-9.9,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101092200,104,-10.8,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101092300,104,-10.5,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101100000,104,-11.8,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101100100,104,-12.0,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101100200,104,-11.7,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101100300,104,-12.1,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101100400,104,-11.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101100500,104,-11.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101100600,104,-10.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101100700,104,-10.8,0,0,1.2246467991473532e-16,-1.0,DB01
202101100800,104,-10.5,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101100900,104,-6.8,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101101000,104,-4.2,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101101100,104,-3.0,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101101200,104,-2.3,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101101300,104,-1.2,0,0,-1.0,-1.8369701987210297e-16,DB02
202101101400,104,-0.1,0,0,-1.0,-1.8369701987210297e-16,DB02
202101101500,104,0.3,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101101600,104,-0.6,0,0,-1.0,-1.8369701987210297e-16,DB02
202101101700,104,-1.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202101101800,104,-2.9,0,0,-1.0,-1.8369701987210297e-16,DB01
202101101900,104,-4.1,0,0,0.9396926207859083,0.3420201433256688,DB01
202101102000,104,-4.2,0,0,0.0,1.0,DB01
202101102100,104,-6.4,0,0,0.0,1.0,DB01
202101102200,104,-6.4,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101102300,104,-6.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202101110000,104,-7.1,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101110100,104,-5.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101110200,104,-6.7,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101110300,104,-6.9,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101110400,104,-6.9,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101110500,104,-7.6,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101110600,104,-7.4,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101110700,104,-7.1,0,0,0.6427876096865395,-0.7660444431189779,DB02
202101110800,104,-6.6,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101110900,104,-5.4,0,0,1.2246467991473532e-16,-1.0,DB03
202101111000,104,-3.7,0,0,0.3420201433256689,-0.9396926207859083,DB04
202101111100,104,-2.8,0,0,0.3420201433256689,-0.9396926207859083,DB04
202101111200,104,-1.2,0,0,0.3420201433256689,-0.9396926207859083,DB04
202101111300,104,-0.5,0,0,1.2246467991473532e-16,-1.0,DB04
202101111400,104,-0.3,0,0,0.6427876096865395,-0.7660444431189779,DB04
202101111500,104,0.1,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202101111600,104,-0.1,0,0,-1.0,-1.8369701987210297e-16,DB04
202101111700,104,-0.5,0,0,0.0,1.0,DB04
202101111800,104,-1.3,0,0,0.6427876096865395,-0.7660444431189779,DB04
202101111900,104,-1.8,0,0,0.6427876096865395,-0.7660444431189779,DB04
202101112000,104,-2.5,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101112100,104,-2.6,0,0,0.3420201433256689,-0.9396926207859083,DB03
202101112200,104,-3.1,0,0,0.3420201433256689,-0.9396926207859083,DB03
202101112300,104,-2.9,0,0,0.3420201433256689,-0.9396926207859083,DB03
202101120000,104,-3.2,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101120100,104,-4.1,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101120200,104,-4.1,0,0,0.9396926207859084,-0.3420201433256687,DB04
202101120300,104,-3.3,0,0,-1.0,-1.8369701987210297e-16,DB02
202101120400,104,-4.2,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101120500,104,-4.9,0,0,1.2246467991473532e-16,-1.0,DB01
202101120600,104,-5.5,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101120700,104,-6.5,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101120800,104,-4.4,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101120900,104,-3.2,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101121000,104,-0.4,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101121100,104,1.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101121200,104,2.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101121300,104,3.2,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101121400,104,3.0,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101121500,104,2.6,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202101121600,104,2.0,0,0,1.2246467991473532e-16,-1.0,DB02
202101121700,104,0.7,0,0,0.3420201433256689,-0.9396926207859083,DB03
202101121800,104,0.8,0,0,1.2246467991473532e-16,-1.0,DB04
202101121900,104,0.4,0,0,0.3420201433256689,-0.9396926207859083,DB04
202101122000,104,0.5,0,0,0.3420201433256689,-0.9396926207859083,DB03
202101122100,104,-0.2,0,0,0.9396926207859084,-0.3420201433256687,DB03
202101122200,104,-0.4,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101122300,104,-0.3,0,0,0.6427876096865395,-0.7660444431189779,DB03
202101130000,104,-0.6,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101130100,104,-1.3,0,0,1.2246467991473532e-16,-1.0,DB01
202101130200,104,-2.0,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202101130300,104,0.6,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101130400,104,1.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101130500,104,1.5,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101130600,104,1.0,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101130700,104,1.5,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101130800,104,1.9,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101130900,104,3.9,0,0,1.2246467991473532e-16,-1.0,DB01
202101131000,104,5.4,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101131100,104,6.9,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101131200,104,6.9,0,0,-0.7660444431189779,-0.6427876096865395,DB02
202101131300,104,7.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101131400,104,8.7,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101131500,104,8.5,0,0,1.2246467991473532e-16,-1.0,DB01
202101131600,104,8.8,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101131700,104,8.2,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101131800,104,8.1,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101131900,104,7.8,0,0,-0.34202014332566866,-0.9396926207859084,DB02
202101132000,104,8.0,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101132100,104,7.3,0,0,-1.0,-1.8369701987210297e-16,DB01
202101132200,104,5.7,0,0,0.0,1.0,DB01
202101132300,104,6.2,0,0,0.0,1.0,DB01
202101140000,104,3.9,0,0,-0.9396926207859083,0.342020143325669,DB01
202101140100,104,3.7,0,0,0.0,1.0,DB01
202101140200,104,4.0,0,0,-1.0,-1.8369701987210297e-16,DB01
202101140300,104,3.8,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101140400,104,2.8,0,0,1.2246467991473532e-16,-1.0,DB01
202101140500,104,-0.4,0,0,0.9396926207859083,0.3420201433256688,DB01
202101140600,104,-1.7,0,0,0.0,1.0,DB01
202101140700,104,-1.2,0,0,-0.34202014332566866,-0.9396926207859084,DB01
202101140800,104,-1.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101140900,104,2.3,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101141000,104,5.1,0,0,0.9396926207859084,-0.3420201433256687,DB01
202101141100,104,6.4,0,0,0.9396926207859083,0.3420201433256688,DB01
202101141200,104,6.8,0,0,0.3420201433256687,0.9396926207859084,DB01
202101141300,104,7.3,0,0,0.766044443118978,0.6427876096865394,DB01
202101141400,104,6.7,0,0,0.3420201433256687,0.9396926207859084,DB01
202101141500,104,6.6,0,0,0.9396926207859083,0.3420201433256688,DB01
202101141600,104,6.1,0,0,0.3420201433256687,0.9396926207859084,DB01
202101141700,104,5.0,0,0,1.0,6.123233995736766e-17,DB01
202101141800,104,2.9,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101141900,104,2.0,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101142000,104,2.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101142100,104,1.5,0,0,-0.9396926207859084,-0.34202014332566855,DB01
202101142200,104,1.7,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202101142300,104,1.1,0,0,-0.9396926207859084,-0.34202014332566855,DB02
202101150000,104,0.4,0,0,-0.7660444431189779,-0.6427876096865395,DB01
202101150100,104,-0.1,0,0,1.2246467991473532e-16,-1.0,DB01
202101150200,104,0.3,0,0,1.2246467991473532e-16,-1.0,DB01
202101150300,104,0.3,0,0,0.6427876096865395,-0.7660444431189779,DB02
202101150400,104,-0.8,0,0,0.6427876096865395,-0.7660444431189779,DB02
202101150500,104,3.2,0,0,0.3420201433256689,-0.9396926207859083,DB02
202101150600,104,-1.1,0,0,-1.0,-1.8369701987210297e-16,DB02
202101150700,104,0.7,0,0,0.0,1.0,DB02
202101150800,104,1.4,0,0,-1.0,-1.8369701987210297e-16,DB03
202101150900,104,3.5,0,0,-0.9396926207859083,0.342020143325669,DB03
202101151000,104,3.7,0,0,-0.6427876096865396,0.7660444431189778,DB03
202101151100,104,4.5,0,0,-0.9396926207859083,0.342020143325669,DB03
202101151200,104,6.5,0,0,0.3420201433256687,0.9396926207859084,DB03
202101151300,104,13.1,0,0,-0.6427876096865396,0.7660444431189778,DB03
202101151400,104,12.8,0,0,-1.0,-1.8369701987210297e-16,DB03
202101151500,104,9.0,0,0,-0.6427876096865396,0.7660444431189778,DB02
202101151600,104,9.3,0,0,-0.9396926207859083,0.342020143325669,DB03
202101151700,104,11.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101151800,104,11.8,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101151900,104,10.3,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101152000,104,9.6,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101152100,104,8.5,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101152200,104,7.9,0,0,-0.9396926207859084,-0.34202014332566855,DB03
202101152300,104,7.1,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101160000,104,6.3,0,0,-0.7660444431189779,-0.6427876096865395,DB03
202101160100,104,5.7,0,0,-0.9396926207859084,-0.34202014332566855,DB04
202101160200,104,5.3,0,0,-0.34202014332566866,-0.9396926207859084,DB03
202101160300,104,3.8,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101160400,104,1.7,0,0,0.6427876096865395,-0.7660444431189779,DB01
202101160500,104,2.0,0,0,0.0,1.0,DB01
202101160600,104,-0.9,0,0,0.0,1.0,DB01
202101160700,104,-0.8,0,0,0.3420201433256689,-0.9396926207859083,DB01
202101160800,104,-0.7,0,0,-0.9396926207859083,0.342020143325669,DB01
